,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
3864,43,6,2,4,2,1,0,0,7,3,265,1,999,0,0,0
3865,37,5,0,6,0,1,0,0,7,3,165,1,999,0,0,0
3866,31,4,2,1,0,0,0,0,7,5,84,1,999,0,0,0
3867,35,0,0,0,2,0,0,0,5,5,391,1,999,0,0,0
3868,36,3,0,1,0,0,0,0,8,5,126,2,999,0,0,0
3869,28,6,2,1,0,1,1,0,10,4,166,2,999,0,0,0
3870,50,0,0,2,2,0,0,1,6,5,182,1,999,0,0,0
3871,40,0,0,4,0,0,1,0,11,2,80,1,999,1,1,0
3872,25,4,2,3,0,1,0,0,10,6,234,1,3,1,2,1
3873,35,8,0,1,0,0,0,1,8,6,12,1,999,0,0,0
3874,35,3,0,1,2,1,0,1,5,4,86,2,999,0,0,0
3875,27,3,2,3,0,1,0,0,7,3,212,2,999,0,0,0
3876,39,0,0,2,2,0,1,0,5,4,162,1,999,0,0,0
3877,28,8,0,1,0,1,0,1,7,4,134,2,999,0,0,0
3878,35,3,0,1,0,1,0,0,8,3,36,1,999,0,0,0
3879,58,11,0,2,2,1,0,0,7,3,92,1,999,0,0,0
3880,38,0,0,3,2,1,0,1,5,4,173,1,999,0,0,0
3881,38,0,0,2,0,1,0,0,11,5,163,2,999,0,0,0
3882,53,5,1,0,0,1,0,0,7,6,503,2,999,0,0,0
3883,41,3,0,1,0,1,0,0,8,6,47,13,999,0,0,0
3884,45,11,1,1,0,0,0,1,5,3,834,6,999,0,0,0
3885,54,8,0,2,2,1,0,0,5,2,264,1,999,0,0,0
3886,43,6,2,4,0,0,0,0,5,3,164,2,3,2,2,1
3887,28,3,0,1,0,0,0,1,6,4,392,1,999,0,0,0
3888,77,2,0,2,0,1,0,0,9,5,190,1,999,0,0,1
3889,29,0,2,3,0,1,0,1,6,3,201,2,999,0,0,0
3890,45,0,0,0,0,0,0,0,11,6,126,2,999,1,1,0
3891,30,3,2,1,0,0,0,0,8,3,126,1,999,0,0,0
3892,26,3,0,1,0,1,1,1,5,4,56,1,999,0,0,0
3893,38,1,0,2,0,0,0,1,6,2,822,1,999,0,0,0
3894,36,3,0,1,2,1,1,0,8,6,97,1,999,0,0,0
3895,43,3,0,1,0,0,0,1,5,4,68,1,999,0,0,0
3896,39,3,2,0,2,0,1,0,7,4,94,4,999,0,0,0
3897,52,7,0,2,2,0,1,1,6,6,381,2,999,0,0,1
3898,31,5,2,1,2,1,0,0,8,4,55,3,999,0,0,0
3899,35,0,2,5,0,0,0,1,6,2,136,1,999,0,0,0
3900,45,7,2,0,0,1,0,0,6,3,201,1,999,0,0,0
3901,45,0,2,0,0,1,1,1,5,3,347,6,999,0,0,0
3902,38,0,0,3,0,0,0,1,6,5,140,2,999,0,0,0
3903,52,3,1,1,2,0,0,0,7,3,210,2,999,0,0,0
3904,33,5,0,3,0,1,0,0,4,5,524,2,999,0,0,0
3905,36,3,2,1,0,0,0,0,11,4,106,1,999,1,1,0
3906,47,6,0,4,0,1,0,1,5,3,170,1,999,0,0,0
3907,23,0,2,3,2,1,0,0,7,2,150,4,999,0,0,0
3908,24,4,2,5,0,1,1,1,9,4,663,1,10,1,2,0
3909,24,4,2,5,0,1,0,0,10,6,460,1,999,0,0,1
3910,33,6,0,1,0,0,1,0,5,5,169,3,999,1,1,0
3911,31,6,0,1,0,0,0,0,8,5,56,2,999,0,0,0
3912,43,6,1,4,0,1,0,1,5,6,201,1,999,0,0,0
3913,39,3,2,3,0,0,0,1,6,4,172,2,999,0,0,0
3914,55,0,0,2,2,0,0,1,5,2,269,2,999,0,0,0
3915,36,3,1,1,2,0,0,1,7,5,39,1,999,0,0,0
3916,43,0,0,2,0,1,0,1,6,4,363,1,999,0,0,0
3917,35,0,0,0,0,1,0,1,5,6,188,2,999,0,0,0
3918,36,3,0,1,0,1,0,0,8,4,134,3,999,0,0,0
3919,29,11,0,1,0,1,0,0,8,2,155,2,999,0,0,0
3920,31,5,0,3,0,1,0,1,5,6,332,2,999,0,0,0
3921,43,3,0,1,0,1,1,0,8,2,149,1,999,0,0,0
3922,51,6,2,1,0,0,0,0,6,6,151,2,999,0,0,0
3923,41,3,0,3,0,0,1,1,5,2,863,1,999,0,0,0
3924,28,0,0,6,0,0,0,1,7,3,36,1,999,0,0,0
3925,28,11,0,6,2,0,0,1,5,6,38,11,999,0,0,0
3926,31,3,0,1,0,1,0,0,8,5,280,7,999,0,0,0
3927,39,8,0,1,0,1,0,0,4,6,126,1,999,0,0,0
3928,33,6,0,4,0,1,0,1,7,2,9,17,999,0,0,0
3929,46,6,0,1,0,2,2,0,7,4,364,1,999,0,0,0
3930,32,3,2,3,2,0,0,0,7,2,590,3,999,0,0,1
3931,31,0,0,0,0,1,0,1,7,5,364,1,999,0,0,0
3932,36,11,0,2,0,1,0,0,7,3,665,3,999,0,0,0
3933,37,0,0,6,0,0,0,0,11,6,68,1,999,0,0,0
3934,57,3,1,1,0,1,1,0,11,5,1154,1,999,0,0,1
3935,43,3,0,1,0,0,0,1,8,4,618,8,999,0,0,1
3936,32,1,0,1,0,0,0,0,11,3,73,3,999,0,0,0
3937,37,0,2,4,0,0,0,0,4,6,360,1,999,0,0,0
3938,31,0,0,0,2,0,0,0,11,5,425,2,999,0,0,0
3939,31,5,2,4,0,1,0,1,10,3,373,1,999,0,0,1
3940,35,6,1,4,0,0,1,1,5,6,102,3,999,0,0,0
3941,39,3,2,3,0,1,0,1,5,6,59,1,999,0,0,0
3942,36,0,2,0,0,0,0,1,5,6,522,1,999,0,0,0
3943,49,3,2,3,0,0,0,0,8,5,103,1,999,0,0,0
3944,39,0,0,0,0,1,0,0,5,4,219,1,999,0,0,0
3945,33,1,0,1,0,1,0,0,8,2,59,7,999,0,0,0
3946,33,8,0,6,0,0,0,0,7,4,169,5,999,0,0,0
3947,29,3,0,1,0,1,0,1,5,5,203,1,999,0,0,0
3948,53,0,0,3,0,1,0,0,7,3,118,7,999,0,0,0
3949,50,3,0,1,0,1,0,0,7,5,567,5,999,0,0,1
3950,34,0,0,2,0,1,0,0,7,5,54,1,999,0,0,0
3951,33,5,2,3,0,0,0,0,10,3,137,1,999,0,0,1
3952,33,6,0,4,0,1,0,1,10,4,171,1,999,0,0,1
3953,46,9,0,1,0,0,0,0,11,2,90,2,999,1,1,0
3954,37,5,1,0,0,0,0,0,7,4,143,1,999,0,0,0
3955,31,7,0,1,0,1,0,0,7,3,242,2,999,0,0,0
3956,38,6,0,4,0,1,1,0,11,4,11,3,999,0,0,0
3957,35,5,1,0,0,1,0,1,7,3,124,1,999,0,0,0
3958,35,6,0,1,0,1,0,1,10,4,73,2,999,0,0,0
3959,33,6,2,4,0,1,0,0,8,4,244,1,999,0,0,0
3960,58,2,0,4,0,0,0,0,11,6,127,1,999,1,1,0
3961,47,7,1,4,2,1,0,1,6,2,364,13,999,0,0,0
3962,61,8,0,1,0,0,0,0,10,6,56,4,999,0,0,0
3963,38,3,0,1,0,0,0,1,6,6,24,5,999,0,0,0
3964,28,0,0,0,2,0,0,1,6,6,325,1,999,0,0,0
3965,42,6,0,3,0,0,1,1,11,5,66,1,999,0,0,0
3966,27,4,2,3,0,1,0,0,7,6,100,2,999,0,0,0
3967,47,3,0,3,2,0,0,0,7,3,96,3,999,0,0,0
3968,41,3,0,3,0,1,1,0,4,2,982,1,999,0,0,0
3969,49,0,0,2,2,1,0,1,6,4,61,7,999,0,0,0
3970,39,2,2,6,2,1,0,0,5,4,466,1,999,0,0,0
3971,27,4,2,3,0,0,1,0,7,4,537,2,999,1,1,0
3972,39,9,0,2,0,0,0,1,6,2,203,1,999,0,0,0
3973,38,6,1,3,0,0,0,0,8,2,102,2,999,0,0,0
3974,30,0,0,0,0,1,1,1,5,5,166,2,999,0,0,0
3975,60,3,0,1,0,1,0,1,7,5,363,1,999,0,0,1
3976,44,0,0,3,0,0,0,0,4,2,271,2,999,1,1,0
3977,49,3,1,4,0,1,1,0,8,2,230,1,999,0,0,0
3978,36,0,0,0,0,2,2,1,7,2,102,14,999,0,0,0
3979,35,0,2,0,0,0,1,0,7,3,416,3,999,0,0,0
3980,30,5,1,0,0,0,1,1,5,3,126,2,999,0,0,0
3981,43,8,0,1,0,0,0,0,8,4,398,2,999,0,0,0
3982,35,6,2,4,2,1,0,0,7,5,105,5,999,0,0,0
3983,50,3,1,3,2,0,0,0,8,4,64,1,999,0,0,0
3984,32,4,2,1,0,1,0,0,4,2,712,4,999,0,0,1
3985,32,3,2,1,2,0,1,1,6,6,13,11,999,0,0,0
3986,36,6,0,4,0,0,0,0,8,4,94,1,999,0,0,0
3987,29,0,1,0,0,1,0,0,5,4,168,4,999,1,1,0
3988,62,6,0,4,0,1,0,0,5,6,181,2,999,1,1,0
3989,48,6,0,1,2,1,0,0,8,5,409,2,999,0,0,0
3990,37,5,0,3,0,1,0,0,5,5,87,2,12,1,2,0
3991,35,6,1,4,0,1,1,0,6,4,181,1,999,0,0,0
3992,56,11,1,3,0,1,0,0,11,5,67,6,999,1,1,0
3993,37,3,0,3,2,1,0,0,7,2,204,3,999,0,0,0
3994,49,3,0,3,0,1,0,0,5,4,115,1,999,1,1,0
3995,38,6,0,1,0,1,0,0,8,3,178,1,999,0,0,0
3996,41,3,1,3,0,0,0,1,5,3,72,3,999,0,0,0
3997,42,3,1,1,0,1,0,0,8,5,85,3,999,0,0,0
3998,50,1,0,2,2,1,0,0,11,5,217,1,999,0,0,0
3999,33,0,0,0,0,2,2,1,5,4,141,3,999,0,0,0
4000,51,3,0,3,2,0,0,0,5,6,117,2,999,0,0,0
4001,69,2,0,3,0,0,0,0,5,4,289,1,10,1,2,1
4002,33,3,2,1,0,1,1,1,4,4,117,1,999,0,0,0
4003,42,6,1,0,0,0,0,1,5,4,211,1,999,0,0,0
4004,23,0,2,3,0,0,0,0,5,2,380,2,999,1,1,0
4005,35,0,0,0,2,0,0,1,5,5,170,1,999,0,0,0
4006,32,0,0,4,2,1,1,0,4,5,127,3,999,0,0,0
4007,29,0,0,0,2,1,0,0,5,4,257,4,999,0,0,0
4008,30,6,2,4,0,1,0,1,5,2,116,4,999,0,0,0
4009,31,8,0,1,0,1,1,0,11,3,41,1,999,1,1,0
4010,33,3,0,1,0,1,0,0,5,6,663,3,999,0,0,1
4011,30,0,0,4,0,0,0,1,6,2,758,3,999,0,0,0
4012,55,8,0,1,0,1,1,0,8,3,384,4,999,0,0,0
4013,54,6,0,1,2,0,0,1,6,5,322,2,999,0,0,0
4014,50,5,1,2,2,1,1,1,5,5,217,1,999,0,0,0
4015,57,8,0,4,2,1,0,1,5,2,144,3,999,0,0,0
4016,26,6,2,4,0,0,0,1,6,4,84,5,999,0,0,0
4017,38,0,2,0,0,0,0,1,5,5,73,5,999,0,0,0
4018,34,3,0,1,2,1,0,0,8,3,82,1,999,0,0,0
4019,34,8,0,3,0,1,0,0,11,4,228,3,999,0,0,0
4020,34,6,0,4,0,2,2,0,5,5,35,3,999,0,0,0
4021,44,0,0,6,0,0,0,0,5,5,57,4,999,0,0,0
4022,29,6,2,4,2,0,0,0,11,5,128,2,999,1,1,0
4023,32,3,1,1,0,0,0,0,8,4,102,2,999,0,0,0
4024,32,1,1,1,0,0,0,1,5,4,96,1,999,0,0,0
4025,27,3,0,3,0,1,1,0,5,5,201,1,999,0,0,0
4026,39,8,0,1,0,0,0,0,11,5,73,1,999,0,0,0
4027,46,6,0,4,0,1,0,0,8,4,114,3,999,0,0,0
4028,32,6,2,3,0,1,0,0,5,4,240,1,999,1,1,0
4029,34,3,2,3,0,0,1,1,5,6,74,5,999,0,0,0
4030,25,3,2,1,0,1,1,0,10,6,115,1,999,1,1,1
4031,38,6,0,1,0,1,0,0,7,2,55,5,999,0,0,0
4032,29,0,2,0,0,1,0,0,11,4,128,1,999,0,0,0
4033,50,0,2,2,2,1,0,1,7,5,381,7,999,0,0,0
4034,35,5,0,0,2,1,0,1,5,3,181,1,999,0,0,0
4035,44,3,0,0,2,0,0,0,8,4,19,17,999,0,0,0
4036,41,3,2,5,2,1,0,0,4,6,464,2,999,0,0,0
4037,33,8,0,1,0,1,1,0,5,4,74,3,999,1,1,0
4038,27,3,1,3,0,0,0,0,5,4,69,11,999,0,0,0
4039,38,3,0,1,0,1,0,1,6,3,43,9,999,0,0,0
4040,30,6,2,1,0,0,0,0,7,3,402,1,999,0,0,0
4041,42,5,0,0,0,0,0,1,10,5,71,1,999,0,0,0
4042,54,6,0,4,0,0,1,1,7,6,395,6,999,0,0,0
4043,55,3,0,3,0,0,0,0,8,4,231,4,999,0,0,0
4044,25,3,2,1,0,0,0,1,6,4,188,2,999,0,0,0
4045,48,8,0,1,0,1,0,0,11,6,118,1,999,0,0,0
4046,39,3,0,1,0,0,0,0,5,6,272,1,999,0,0,0
4047,67,2,1,1,0,1,0,0,8,4,89,5,999,1,1,0
4048,24,5,2,3,0,1,0,0,5,6,34,7,999,0,0,0
4049,46,3,0,3,0,1,0,0,10,4,143,1,999,0,0,0
4050,54,0,0,6,2,0,0,1,6,5,2025,1,999,0,0,1
4051,36,6,2,3,0,1,0,0,8,6,81,1,999,0,0,0
4052,27,6,2,0,0,1,0,0,4,4,56,7,999,0,0,0
4053,39,9,0,3,0,0,0,0,5,4,100,1,999,0,0,0
4054,42,3,0,4,0,1,1,0,5,2,172,2,999,0,0,0
4055,41,3,0,0,0,1,0,0,11,4,135,1,999,0,0,0
4056,39,3,0,3,0,1,0,1,5,6,343,1,999,0,0,0
4057,41,6,2,3,0,1,0,0,5,2,108,2,999,1,1,0
4058,58,5,0,3,0,0,0,0,3,2,92,2,3,1,2,1
4059,40,8,0,3,0,0,0,1,5,4,238,3,999,0,0,0
4060,32,6,2,4,0,1,0,0,11,6,86,3,999,0,0,0
4061,76,2,1,4,0,1,0,0,12,5,956,1,999,0,0,0
4062,37,6,2,4,0,1,0,1,5,6,391,1,999,0,0,0
4063,33,5,2,3,0,1,0,0,11,4,210,2,999,0,0,0
4064,42,5,0,3,0,1,0,1,5,6,128,1,999,0,0,0
4065,38,3,1,1,0,1,0,0,7,3,175,1,999,0,0,0
4066,37,6,0,4,0,0,0,0,8,6,243,10,999,0,0,0
4067,58,11,0,2,2,1,0,1,7,3,35,1,999,0,0,0
4068,26,0,0,0,2,1,0,0,5,5,49,1,999,0,0,0
4069,37,5,0,3,0,0,0,0,4,6,606,2,1,1,2,0
4070,35,3,0,1,0,1,0,1,5,2,60,3,999,0,0,0
4071,31,8,0,1,0,1,0,0,10,3,255,3,4,1,2,1
4072,39,0,0,0,0,1,0,1,10,6,112,1,999,0,0,1
4073,43,3,0,3,0,1,0,0,5,6,141,1,999,1,1,0
4074,53,0,0,0,0,1,0,0,8,6,160,1,999,0,0,0
4075,40,5,0,0,2,1,0,0,7,5,1206,4,999,0,0,0
4076,48,5,0,6,0,0,0,0,9,2,188,2,999,0,0,1
4077,54,6,0,3,0,1,0,1,6,6,47,2,999,0,0,0
4078,44,8,1,1,2,0,0,0,11,3,365,1,999,0,0,0
4079,53,6,0,1,0,0,0,1,6,5,498,7,999,0,0,0
4080,35,0,2,3,0,1,0,0,5,2,33,5,999,0,0,0
4081,37,3,2,3,0,0,0,1,5,6,147,1,999,0,0,0
4082,26,0,0,2,0,0,0,0,5,3,232,1,999,0,0,0
4083,35,6,0,1,2,1,0,0,11,4,337,1,999,0,0,0
4084,29,3,2,3,0,2,2,1,6,2,444,3,999,0,0,0
4085,31,0,0,6,0,1,1,0,5,5,298,1,999,0,0,0
4086,26,1,0,4,0,1,0,0,7,3,113,1,999,0,0,0
4087,37,3,0,1,2,0,1,0,8,5,156,1,999,0,0,0
4088,55,0,0,2,2,0,0,1,6,2,431,1,999,0,0,0
4089,31,6,2,5,2,1,0,0,11,5,276,1,999,0,0,0
4090,29,3,2,1,0,1,0,1,7,5,122,12,999,0,0,0
4091,46,6,1,4,0,1,0,0,7,4,90,3,999,0,0,0
4092,34,3,2,1,0,0,0,0,10,2,131,1,999,1,1,0
4093,35,3,0,3,0,1,1,0,5,6,165,1,999,0,0,0
4094,43,0,2,2,0,1,0,0,11,3,175,1,999,1,1,0
4095,32,5,0,3,0,1,0,0,8,5,105,1,999,0,0,0
4096,53,10,0,3,2,0,0,1,6,2,313,2,999,0,0,0
4097,37,3,1,3,2,1,1,1,5,4,354,5,999,0,0,0
4098,35,0,0,4,0,1,0,0,5,2,42,1,999,0,0,0
4099,53,7,0,1,0,1,0,0,8,5,171,1,999,0,0,0
4100,37,7,2,1,0,0,0,0,5,6,263,1,999,0,0,0
4101,39,3,2,5,0,0,0,0,11,6,504,2,999,1,1,1
4102,44,3,1,3,0,1,1,1,6,6,100,4,999,0,0,0
4103,58,0,0,5,2,1,0,0,7,5,180,4,999,0,0,0
4104,33,0,2,0,0,0,0,1,7,3,346,2,999,0,0,0
4105,58,6,1,0,0,0,0,1,6,6,80,3,999,0,0,0
4106,58,0,1,2,0,0,0,0,8,6,186,1,999,0,0,1
4107,44,3,1,1,0,0,0,0,7,4,191,6,999,0,0,0
4108,44,6,1,1,2,1,1,1,7,2,31,3,999,0,0,0
4109,39,8,0,1,0,0,1,0,4,6,82,2,999,0,0,0
4110,40,3,1,3,0,0,1,0,7,3,270,5,999,0,0,0
4111,29,3,2,3,0,1,0,0,6,6,213,2,999,0,0,0
4112,35,8,0,1,0,0,0,0,5,5,437,3,999,1,1,0
4113,37,3,1,3,0,1,0,1,6,6,7,12,999,0,0,0
4114,44,0,0,2,0,0,0,0,11,5,107,1,999,0,0,0
4115,30,3,2,1,0,2,2,0,5,6,466,3,999,0,0,1
4116,31,4,2,3,2,0,0,0,7,6,175,2,999,0,0,0
4117,33,5,0,4,0,0,0,1,5,2,76,2,999,0,0,0
4118,31,3,1,1,0,0,0,0,8,3,274,2,999,0,0,0
4119,38,0,0,6,2,0,0,1,6,5,922,2,999,0,0,1
4120,47,0,0,6,0,1,1,0,7,2,298,3,999,0,0,0
4121,36,3,0,1,0,0,0,0,6,2,174,1,3,1,2,1
4122,57,8,0,1,0,0,0,0,9,6,277,2,6,2,2,1
4123,45,0,0,0,0,1,0,0,4,2,174,1,999,1,1,0
4124,42,7,0,1,2,1,0,1,6,4,157,1,999,0,0,0
4125,46,1,1,1,0,0,0,1,5,5,127,1,999,0,0,0
4126,51,0,0,2,0,2,2,1,8,3,480,1,999,0,0,1
4127,25,5,2,3,0,0,1,1,7,5,411,2,8,4,2,1
4128,34,3,0,1,0,1,0,0,5,3,442,2,999,1,1,0
4129,37,5,1,3,2,0,0,0,5,3,342,2,999,0,0,0
4130,36,3,0,0,0,0,0,1,5,6,89,2,999,0,0,0
4131,36,5,0,3,2,1,0,1,5,6,47,1,999,0,0,0
4132,52,8,1,1,0,0,0,1,5,4,634,2,999,0,0,0
4133,28,3,2,1,0,1,1,0,4,5,76,1,999,0,0,0
4134,45,11,0,1,0,1,0,1,4,6,460,2,999,1,1,0
4135,32,3,2,3,0,1,0,0,5,2,148,2,999,0,0,0
4136,30,6,2,1,0,1,0,1,4,4,169,8,999,0,0,0
4137,34,0,2,3,2,0,1,1,5,4,256,3,999,0,0,0
4138,51,9,0,4,0,0,0,1,5,3,76,1,999,0,0,0
4139,32,5,0,3,2,1,0,0,5,2,126,1,999,0,0,0
4140,46,5,1,3,0,0,0,1,5,6,56,3,999,0,0,0
4141,48,0,0,4,0,1,0,0,8,4,119,1,999,0,0,0
4142,31,6,2,3,0,1,1,0,8,3,428,1,999,0,0,0
4143,49,8,0,1,0,1,0,0,11,3,116,1,999,0,0,0
4144,53,0,0,2,2,1,1,0,11,6,98,1,999,0,0,0
4145,28,8,2,5,0,0,0,1,5,2,290,6,999,0,0,0
4146,58,3,1,1,2,0,0,0,8,2,129,2,999,0,0,0
4147,57,8,1,1,0,0,0,1,5,4,283,3,999,0,0,0
4148,25,7,1,1,0,0,1,0,4,2,163,1,999,0,0,1
4149,44,0,0,0,0,1,0,0,7,5,121,1,999,0,0,0
4150,29,6,0,1,0,0,1,0,7,5,525,1,999,0,0,0
4151,56,11,1,2,0,0,0,0,11,5,80,1,999,0,0,0
4152,38,8,0,3,2,0,0,1,5,5,879,2,999,0,0,0
4153,43,0,0,3,2,1,0,1,5,3,190,1,999,0,0,0
4154,40,3,2,3,0,1,0,0,4,6,202,3,999,1,1,0
4155,56,0,0,2,0,1,1,0,5,4,80,2,999,0,0,0
4156,24,4,2,0,0,1,0,1,5,5,25,8,999,0,0,0
4157,36,0,0,0,2,0,0,1,5,3,267,2,999,0,0,0
4158,42,5,0,3,2,0,1,1,5,5,252,2,999,0,0,0
4159,35,5,0,3,2,1,0,0,5,3,31,1,999,0,0,0
4160,60,1,0,2,0,2,2,1,5,5,101,3,999,0,0,0
4161,39,6,2,4,0,0,0,0,5,3,844,1,999,0,0,1
4162,34,6,0,1,0,1,0,0,8,5,99,4,999,0,0,0
4163,28,5,2,3,0,0,0,1,5,5,95,6,999,0,0,0
4164,35,7,2,1,0,1,0,0,11,2,365,1,999,0,0,0
4165,48,0,0,2,2,1,1,1,5,2,14,11,999,0,0,0
4166,50,3,1,1,0,0,0,1,5,6,122,6,999,0,0,0
4167,61,6,0,4,0,0,0,0,10,5,174,2,999,0,0,0
4168,38,0,0,3,0,0,0,0,7,6,102,2,999,0,0,0
4169,44,8,2,3,0,0,0,0,7,2,312,1,999,0,0,0
4170,41,0,2,2,0,1,0,0,4,2,94,1,999,0,0,0
4171,40,3,1,1,0,1,0,0,8,4,302,2,999,0,0,0
4172,34,3,2,5,0,1,0,0,5,5,473,2,999,0,0,0
4173,36,6,2,4,0,0,0,0,11,2,85,2,999,0,0,0
4174,31,3,2,1,0,1,0,0,6,2,181,1,999,0,0,0
4175,24,3,2,3,0,1,1,1,7,3,162,1,999,0,0,0
4176,34,7,0,0,2,0,0,0,8,2,81,3,999,0,0,0
4177,21,4,2,3,0,0,0,0,10,3,113,1,999,0,0,1
4178,53,11,0,2,2,0,0,0,7,3,165,20,999,0,0,0
4179,57,3,1,0,2,0,0,1,5,3,452,2,999,0,0,0
4180,31,6,1,3,0,0,0,0,5,2,40,1,999,1,1,0
4181,23,3,2,5,0,1,0,1,5,6,17,4,999,0,0,0
4182,44,3,2,0,0,0,0,0,7,2,83,2,999,0,0,0
4183,40,6,0,4,2,1,0,1,6,2,92,1,999,0,0,0
4184,36,8,0,1,0,0,1,1,6,6,49,5,999,0,0,0
4185,39,5,2,3,0,1,0,0,5,4,305,1,999,1,1,0
4186,50,8,1,3,2,0,0,1,5,4,82,7,999,0,0,0
4187,37,8,2,1,0,0,0,0,5,3,107,1,999,1,1,0
4188,52,3,2,5,2,0,0,0,5,4,321,1,999,0,0,0
4189,62,2,0,3,0,0,0,0,10,4,210,1,999,0,0,0
4190,45,0,0,0,0,0,0,0,8,3,260,2,999,0,0,0
4191,55,6,0,4,0,0,0,1,5,3,58,2,999,0,0,0
4192,38,3,0,5,0,1,0,0,7,4,481,3,999,0,0,1
4193,48,6,0,1,0,0,0,0,8,6,209,1,999,0,0,0
4194,52,3,2,2,0,0,0,0,5,2,776,4,999,0,0,0
4195,54,2,1,1,0,0,1,0,11,6,138,6,999,0,0,0
4196,45,3,0,1,0,1,1,0,4,5,317,5,999,0,0,1
4197,39,0,0,2,0,0,1,0,5,3,300,3,999,0,0,0
4198,32,0,0,0,2,0,0,1,5,5,128,3,999,0,0,0
4199,34,6,2,1,0,0,0,1,6,5,90,1,999,0,0,0
4200,29,3,3,1,0,0,0,0,5,6,264,2,999,1,1,0
4201,35,3,1,1,0,1,0,0,11,3,188,2,999,0,0,0
4202,50,8,0,0,0,1,0,0,4,6,329,1,999,0,0,0
4203,44,2,2,2,0,1,1,1,6,6,160,2,999,0,0,0
4204,31,6,0,4,0,1,0,0,5,2,577,2,999,0,0,0
4205,31,3,0,3,2,0,0,1,6,5,185,1,999,0,0,0
4206,45,0,0,6,0,0,0,0,5,3,86,1,999,0,0,0
4207,35,7,2,3,0,1,0,0,5,4,207,1,999,0,0,0
4208,33,3,0,3,0,0,0,1,5,6,283,1,999,0,0,0
4209,32,0,2,0,0,1,0,0,5,3,340,2,999,1,1,0
4210,59,2,0,2,2,1,0,0,8,6,92,2,999,0,0,0
4211,48,8,0,0,0,1,0,0,5,3,393,1,999,0,0,0
4212,35,3,1,3,0,1,0,1,7,5,197,3,999,0,0,0
4213,36,6,0,4,0,1,0,0,11,5,1040,1,999,0,0,0
4214,37,3,0,1,0,0,1,0,8,5,1505,3,999,0,0,1
4215,33,0,0,3,0,1,0,1,5,4,183,4,999,0,0,0
4216,40,3,0,4,2,0,0,0,7,4,100,3,999,0,0,0
4217,27,0,0,4,0,1,0,0,5,5,465,3,999,0,0,0
4218,44,0,0,4,2,0,0,0,7,3,407,4,999,0,0,0
4219,47,3,0,1,0,1,0,0,11,6,59,3,999,0,0,0
4220,28,3,2,1,0,1,0,0,5,6,119,4,999,1,1,0
4221,49,11,0,2,2,1,0,1,5,4,158,10,999,0,0,0
4222,31,8,0,1,0,1,1,0,8,2,85,1,999,0,0,0
4223,55,6,0,4,2,0,0,1,5,4,806,2,999,0,0,0
4224,44,6,2,4,0,0,0,0,7,5,330,3,999,0,0,0
4225,58,3,1,0,0,0,0,1,7,4,231,5,999,0,0,0
4226,32,6,0,4,0,0,0,0,8,3,252,1,999,0,0,0
4227,45,0,2,0,0,0,0,1,5,3,643,2,999,0,0,0
4228,26,0,0,0,0,0,0,1,6,4,49,1,999,0,0,0
4229,36,9,0,5,2,0,0,1,5,2,33,2,999,0,0,0
4230,39,0,2,6,2,0,0,0,5,4,47,1,999,1,1,0
4231,39,5,2,3,2,0,1,1,6,2,126,3,999,0,0,0
4232,35,3,0,1,0,1,0,0,7,2,125,5,999,0,0,0
4233,36,6,0,4,0,0,0,1,6,6,193,3,999,0,0,0
4234,67,2,0,5,0,0,0,0,10,5,140,2,999,0,0,0
4235,42,0,0,2,2,0,0,1,5,5,391,3,999,0,0,0
4236,35,0,0,2,0,1,0,1,7,6,178,1,999,0,0,0
4237,40,11,1,3,0,0,0,1,6,4,1449,6,999,0,0,1
4238,47,3,0,1,2,1,0,0,7,2,231,8,999,0,0,0
4239,36,1,2,2,0,0,0,0,6,3,166,1,999,0,0,0
4240,46,0,0,0,0,1,1,1,5,6,128,3,999,0,0,0
4241,38,6,2,0,0,1,0,0,11,3,425,2,999,1,1,0
4242,41,3,1,3,0,0,0,1,5,3,76,4,999,0,0,0
4243,55,0,0,3,0,0,0,0,5,3,306,2,999,0,0,0
4244,35,6,1,5,0,1,1,1,5,4,432,1,999,0,0,0
4245,72,2,0,2,0,0,0,1,4,3,124,1,999,0,0,0
4246,44,8,0,1,0,1,0,0,11,2,114,1,999,0,0,0
4247,50,11,0,0,0,1,0,0,5,2,16,6,999,0,0,0
4248,31,3,0,3,2,1,1,1,5,2,157,5,999,0,0,0
4249,30,4,2,5,0,1,0,0,3,5,292,1,999,0,0,1
4250,37,6,2,1,0,0,0,0,8,5,146,2,999,0,0,0
4251,43,6,1,4,2,0,0,0,4,2,131,2,999,1,1,0
4252,49,3,0,0,0,0,0,1,6,2,270,15,999,0,0,0
4253,35,11,0,3,0,0,0,1,5,4,122,2,999,0,0,0
4254,46,3,2,1,2,1,0,0,7,5,154,1,999,0,0,0
4255,47,3,0,0,0,1,0,0,7,2,461,1,999,0,0,0
4256,35,0,0,6,2,0,0,0,5,6,43,1,999,0,0,0
4257,28,3,2,3,0,0,1,0,7,2,157,3,999,0,0,0
4258,48,3,0,1,2,1,0,1,11,3,82,2,999,0,0,0
4259,41,6,0,6,0,1,0,1,5,3,278,1,999,0,0,0
4260,28,3,0,1,0,0,0,0,4,5,258,1,2,2,2,1
4261,42,0,0,2,0,1,0,1,5,6,29,4,999,0,0,0
